ID,rodata,data,hora,mandante,visitante,formacao_mandante,formacao_visitante,tecnico_mandante,tecnico_visitante,vencedor,arena,mandante_Placar,visitante_Placar,mandante_Estado,visitante_Estado,datetime,temporada,elo_mandante_antes,elo_visitante_antes
5780,4,04/06/2017,11:00,Avai,Sport,4-2-3-1,4-2-3-1,C. dos Santos Oliveira,V. Luxemburgo da Silva,Avai,  Ressacada,1,0,SC,PE,2017-06-04 11:00:00,2017,1407.205649869851,1493.238372122097
5779,4,04/06/2017,11:01,Flamengo,Botafogo-RJ,4-2-3-1,4-1-4-1,J. Mannarino,J. Ribeiro Ventura,-,Estádio Municipal General Raulino de Oliveira,0,0,RJ,RJ,2017-06-04 11:01:00,2017,1580.6608938462707,1540.89561945707
5783,4,04/06/2017,15:59,Gremio,Vasco,4-2-3-1,4-2-4-0,Renato Gaúcho,M. Mendes,Gremio,Arena do Grêmio,2,0,RS,RJ,2017-06-04 15:59:00,2017,1500.2610371600151,1457.0539516091162
5781,4,04/06/2017,16:00,Palmeiras,Atletico-MG,4-3-3,4-2-3-1,A. Stival,R. Machado Marques,-,Allianz Parque,0,0,SP,MG,2017-06-04 16:00:00,2017,1578.186289571003,1519.9326610187418
5782,4,04/06/2017,16:04,Ponte Preta,Sao Paulo,4-2-3-1,3-4-2-1,G. Kleina,R. Ceni,Ponte Preta, Moisés Lucarelli,1,0,SP,SP,2017-06-04 16:04:00,2017,1495.5519525655454,1529.4343548403576
5784,4,04/06/2017,19:00,Cruzeiro,Chapecoense,4-2-3-1,4-1-4-1,L. Venker de Menezes,V. Carmo Mancini,Chapecoense, Mineirão,0,2,MG,SC,2017-06-04 19:00:00,2017,1553.6907434125017,1544.2261687859907
5785,4,05/06/2017,20:00,Bahia,Atletico-GO,4-2-3-1,4-2-3-1,J. de Amorim Campos,M. Ribeiro Cabo,Bahia,Itaipava Arena Fonte Nova,3,0,BA,GO,2017-06-05 20:00:00,2017,1419.9496441250594,1395.6146710590044
5786,5,06/06/2017,19:59,Fluminense,Athletico-PR,4-2-3-1,4-1-4-1,A. da Silva Braga,E. Baptista,-, Maracanã,1,1,RJ,PR,2017-06-06 19:59:00,2017,1497.4926602283267,1465.2317540084136
5787,5,07/06/2017,19:29,Atletico-MG,Avai,4-2-3-1,4-2-3-1,R. Machado Marques,C. dos Santos Oliveira,Atletico-MG,Estádio Raimundo Sampaio,1,0,MG,SC,2017-06-07 19:29:00,2017,1522.5904804435766,1427.0885632084141
5788,5,07/06/2017,19:31,Coritiba,Palmeiras,4-3-3,4-4-2,E. Pacheco,A. Stival,Coritiba, Couto Pereira,1,0,PR,SP,2017-06-07 19:31:00,2017,1514.778063178452,1575.5284701461683
5789,5,07/06/2017,20:59,Santos,Botafogo-RJ,4-1-4-1,4-4-1-1,Elano,J. Ribeiro Ventura,Santos,Estádio Municipal Paulo Machado de Carvalho,1,0,SP,RJ,2017-06-07 20:59:00,2017,1537.0028070323438,1542.7189234198238
5790,5,07/06/2017,21:44,Vasco,Corinthians,4-2-3-1,4-2-3-1,E. Da Conceição Silva,F. Carille,Corinthians,Estádio Vasco da Gama,2,5,RJ,SP,2017-06-07 21:44:00,2017,1443.0335170091369,1546.7503997367428
5791,5,07/06/2017,21:45,Sport,Flamengo,4-3-3,4-2-3-1,V. Luxemburgo da Silva,J. Mannarino,Sport,Adelmar da Costa Carvalho,2,0,PE,RJ,2017-06-07 21:45:00,2017,1473.3554587835338,1578.837589883517
5792,5,08/06/2017,19:29,Atletico-GO,Ponte Preta,4-1-4-1,4-3-1-2,J. P. Sanches,G. Kleina,Atletico-GO,Estádio Olímpico Pedro Ludovico Teixeira,3,0,GO,SP,2017-06-08 19:29:00,2017,1380.7335089692558,1513.1073670939938
5793,5,08/06/2017,19:31,Sao Paulo,Vitoria,3-4-2-1,4-2-3-1,R. Ceni,A. Tadeu Gallo,Sao Paulo, Morumbi,2,0,SP,BA,2017-06-08 19:31:00,2017,1511.8789403119092,1426.5254653860698
5794,5,08/06/2017,20:01,Chapecoense,Gremio,4-1-4-1,4-2-3-1,V. Carmo Mancini,Renato Gaúcho,Gremio,Arena Condá,3,6,SC,RS,2017-06-08 20:01:00,2017,1560.6619207719284,1514.2814717599945
5795,5,08/06/2017,21:00,Bahia,Cruzeiro,4-2-3-1,4-2-3-1,J. de Amorim Campos,L. Venker de Menezes,Bahia,Itaipava Arena Fonte Nova,1,0,BA,MG,2017-06-08 21:00:00,2017,1434.830806214808,1537.254991426564
5796,6,10/06/2017,16:00,Palmeiras,Fluminense,4-1-4-1,4-2-3-1,A. Stival,A. da Silva Braga,Palmeiras,Allianz Parque,3,1,SP,RJ,2017-06-10 16:00:00,2017,1556.7589778132797,1496.0112456992904
5797,6,10/06/2017,18:59,Vasco,Sport,4-2-3-1,4-3-3,M. Mendes,V. Luxemburgo da Silva,Vasco,Estádio Vasco da Gama,2,1,RJ,PE,2017-06-10 18:59:00,2017,1431.67285640089,1494.0691459278817
5798,6,11/06/2017,11:02,Botafogo-RJ,Coritiba,4-3-1-2,4-4-2,J. Ribeiro Ventura,E. Pacheco,-,Estádio Nilton Santos,2,2,RJ,PR,2017-06-11 11:02:00,2017,1526.4557102804226,1533.5475555113405
5802,6,11/06/2017,16:00,Corinthians,Sao Paulo,4-2-3-1,3-1-4-2,F. Carille,R. Ceni,Corinthians,Neo Química Arena,3,2,SP,SP,2017-06-11 16:00:00,2017,1558.1110603449897,1524.0254791527366
5799,6,11/06/2017,16:00,Ponte Preta,Chapecoense,4-2-3-1,4-1-4-1,G. Kleina,V. Carmo Mancini,Ponte Preta, Moisés Lucarelli,3,2,SP,SC,2017-06-11 16:00:00,2017,1491.2901215932927,1542.5386200043727
5801,6,11/06/2017,16:01,Vitoria,Atletico-MG,4-2-3-1,4-2-3-1,A. Tadeu Gallo,R. Machado Marques,Vitoria, Barradão,2,0,BA,MG,2017-06-11 16:01:00,2017,1414.3789265452424,1534.299973691672
5800,6,11/06/2017,16:02,Avai,Flamengo,4-2-3-1,4-2-3-1,C. dos Santos Oliveira,J. Mannarino,-,  Ressacada,1,1,SC,RJ,2017-06-11 16:02:00,2017,1415.3790699603187,1558.1239027391691
5803,6,11/06/2017,18:29,Cruzeiro,Atletico-GO,4-2-3-1,4-2-3-1,L. Venker de Menezes,D. Ghidoni Junior,Cruzeiro, Mineirão,2,0,MG,GO,2017-06-11 18:29:00,2017,1516.670236466697,1402.550754469957
5804,6,11/06/2017,19:00,Athletico-PR,Santos,4-1-4-1,4-2-3-1,E. Baptista,Elano,Santos,Estádio Joaquim Américo Guimarães,0,2,PR,SP,2017-06-11 19:00:00,2017,1466.71316853745,1553.266020171745
5805,6,12/06/2017,19:59,Gremio,Bahia,4-2-3-1,4-2-3-1,Renato Gaúcho,J. de Amorim Campos,Gremio,Arena do Grêmio,1,0,RS,BA,2017-06-12 19:59:00,2017,1532.4047725275502,1455.415561174675
5807,7,14/06/2017,19:29,Atletico-GO,Avai,4-2-3-1,4-1-4-1,D. Ghidoni Junior,C. dos Santos Oliveira,Atletico-GO,Estádio Olímpico Pedro Ludovico Teixeira,3,1,GO,SC,2017-06-14 19:29:00,2017,1391.6249686197634,1421.606212685718
5806,7,14/06/2017,19:30,Atletico-MG,Athletico-PR,4-2-3-1,4-1-4-1,R. Machado Marques,E. Baptista,Athletico-PR,Estádio Raimundo Sampaio,0,1,MG,PR,2017-06-14 19:30:00,2017,1512.9867468240811,1454.618615822679
5808,7,14/06/2017,19:31,Vitoria,Botafogo-RJ,4-2-3-1,4-4-1-1,A. Tadeu Gallo,J. Ribeiro Ventura,-, Barradão,2,2,BA,RJ,2017-06-14 19:31:00,2017,1435.6921534128332,1526.7822564722244
5809,7,14/06/2017,19:31,Sport,Sao Paulo,4-3-3,3-4-2-1,V. Luxemburgo da Silva,R. Ceni,-,Adelmar da Costa Carvalho,0,0,PE,SP,2017-06-14 19:31:00,2017,1475.2261896268167,1509.5901614628606
5810,7,14/06/2017,21:00,Flamengo,Ponte Preta,4-2-3-1,4-1-3-2,J. Mannarino,G. Kleina,Flamengo,Luso-Brasileiro,2,0,RJ,SP,2017-06-14 21:00:00,2017,1551.8967600137698,1509.633233160805
5812,7,14/06/2017,21:45,Chapecoense,Vasco,4-2-3-1,4-2-3-1,V. Carmo Mancini,M. Mendes,Chapecoense,Arena Condá,2,1,SC,RJ,2017-06-14 21:45:00,2017,1524.1955084368603,1450.515812701955
5811,7,14/06/2017,21:46,Santos,Palmeiras,4-2-3-1,4-3-3,L. Culpi,A. Stival,Santos,Estádio Urbano Caldeira,1,0,SP,SP,2017-06-14 21:46:00,2017,1565.360572886516,1569.9896049714391
5813,7,14/06/2017,21:47,Corinthians,Cruzeiro,4-2-3-1,4-3-2-1,F. Carille,L. Venker de Menezes,Corinthians,Neo Química Arena,1,0,SP,MG,2017-06-14 21:47:00,2017,1572.5463780348657,1527.5960223168904
5814,7,15/06/2017,16:05,Coritiba,Bahia,4-4-2,4-2-3-1,E. Pacheco,J. de Amorim Campos,-, Couto Pereira,0,0,PR,BA,2017-06-15 16:05:00,2017,1533.2210093195388,1442.904131270586
5815,7,15/06/2017,21:00,Fluminense,Gremio,4-2-3-1,4-2-3-1,A. da Silva Braga,Renato Gaúcho,Gremio, Maracanã,0,2,RJ,RS,2017-06-15 21:00:00,2017,1482.780618541131,1544.9162024316392
5816,8,17/06/2017,15:59,Atletico-GO,Athletico-PR,4-2-3-1,4-2-3-1,D. Ghidoni Junior,E. Baptista,Athletico-PR,Estádio Olímpico Pedro Ludovico Teixeira,0,1,GO,PR,2017-06-17 15:59:00,2017,1409.0022390258187,1473.281562496457
5817,8,17/06/2017,19:00,Vasco,Avai,4-2-3-1,4-2-3-1,M. Mendes,C. dos Santos Oliveira,Vasco,Estádio Vasco da Gama,1,0,RJ,SC,2017-06-17 19:00:00,2017,1437.8589217062329,1404.2289422796628
5818,8,17/06/2017,21:01,Santos,Ponte Preta,4-2-3-1,4-2-3-1,L. Culpi,G. Kleina,-,Estádio Municipal Paulo Machado de Carvalho,0,0,SP,SP,2017-06-17 21:01:00,2017,1581.5737350790728,1495.5699969426585
5819,8,18/06/2017,11:03,Coritiba,Corinthians,4-3-3,4-2-3-1,E. Pacheco,F. Carille,-, Couto Pereira,0,0,PR,SP,2017-06-18 11:03:00,2017,1529.1529861029883,1586.4878106647939
5822,8,18/06/2017,16:00,Chapecoense,Botafogo-RJ,4-1-4-1,4-1-4-1,V. Carmo Mancini,J. Ribeiro Ventura,Botafogo-RJ,Arena Condá,0,2,SC,RJ,2017-06-18 16:00:00,2017,1536.8523994325824,1522.6809456761077
5823,8,18/06/2017,16:00,Sao Paulo,Atletico-MG,3-4-3,4-4-2,R. Ceni,R. Machado Marques,Atletico-MG, Morumbi,1,2,SP,MG,2017-06-18 16:00:00,2017,1508.0127823937007,1494.3238001503032
5820,8,18/06/2017,16:01,Bahia,Palmeiras,4-2-3-1,4-2-3-1,J. de Amorim Campos,A. Stival,Palmeiras,Itaipava Arena Fonte Nova,2,4,BA,SP,2017-06-18 16:01:00,2017,1446.9721544871365,1553.7764427788823
5821,8,18/06/2017,16:01,Fluminense,Flamengo,4-2-3-1,4-2-3-1,A. da Silva Braga,J. Mannarino,-, Maracanã,2,2,RJ,RJ,2017-06-18 16:01:00,2017,1469.6119464057265,1565.9599962319164
5824,8,18/06/2017,19:00,Sport,Vitoria,4-3-3,4-2-3-1,V. Luxemburgo da Silva,A. Tadeu Gallo,Vitoria,Adelmar da Costa Carvalho,1,3,PE,BA,2017-06-18 19:00:00,2017,1476.8035686959765,1439.79346420895
5825,8,19/06/2017,20:00,Cruzeiro,Gremio,4-2-3-1,4-2-3-1,L. Venker de Menezes,Renato Gaúcho,-, Mineirão,3,3,MG,RS,2017-06-19 20:00:00,2017,1513.6545896869623,1558.0848745670437
5826,9,21/06/2017,19:30,Vitoria,Santos,4-2-3-1,4-2-3-1,A. Tadeu Gallo,L. Culpi,Santos, Barradão,0,2,BA,SP,2017-06-21 19:30:00,2017,1457.4914249440858,1577.6920779231884
5828,9,21/06/2017,20:59,Botafogo-RJ,Vasco,4-2-3-1,4-2-3-1,J. Ribeiro Ventura,M. Mendes,Botafogo-RJ,Estádio Nilton Santos,3,1,RJ,RJ,2017-06-21 20:59:00,2017,1539.333203554732,1452.3150226340945
5827,9,21/06/2017,21:00,Palmeiras,Atletico-GO,4-2-3-1,4-2-3-1,A. Stival,D. Ghidoni Junior,Palmeiras,Allianz Parque,1,0,SP,GO,2017-06-21 21:00:00,2017,1565.0072151590896,1395.9290928125824
5830,9,21/06/2017,21:45,Athletico-PR,Sao Paulo,4-1-4-1,3-4-3,E. Baptista,R. Ceni,Athletico-PR,Estádio Joaquim Américo Guimarães,1,0,PR,SP,2017-06-21 21:45:00,2017,1486.354708709693,1491.3827074662584
5831,9,21/06/2017,21:45,Atletico-MG,Sport,4-2-3-1,4-2-3-1,R. Machado Marques,V. Luxemburgo da Silva,-,Estádio Raimundo Sampaio,2,2,MG,PE,2017-06-21 21:45:00,2017,1510.9538750777456,1459.1056079608406
5829,9,21/06/2017,21:46,Avai,Fluminense,4-2-3-1,4-2-3-1,C. dos Santos Oliveira,A. da Silva Braga,Fluminense,  Ressacada,0,3,SC,RJ,2017-06-21 21:46:00,2017,1389.7728413518012,1473.9385933742174
5833,9,22/06/2017,19:30,Ponte Preta,Cruzeiro,4-2-3-1,4-2-3-1,G. Kleina,L. Venker de Menezes,Ponte Preta, Moisés Lucarelli,1,0,SP,MG,2017-06-22 19:30:00,2017,1499.4516540985428,1515.6895988494857
5832,9,22/06/2017,19:31,Corinthians,Bahia,4-2-3-1,4-2-3-1,F. Carille,J. de Amorim Campos,Corinthians,Neo Química Arena,3,0,SP,BA,2017-06-22 19:31:00,2017,1583.8711541531306,1435.7413821069292
5835,9,22/06/2017,21:00,Flamengo,Chapecoense,4-2-3-1,4-1-4-1,J. Mannarino,V. Carmo Mancini,Flamengo,Luso-Brasileiro,5,1,RJ,SC,2017-06-22 21:00:00,2017,1561.6333492634255,1520.200141553958
5834,9,22/06/2017,21:00,Gremio,Coritiba,4-2-3-1,4-3-3,Renato Gaúcho,E. Pacheco,Gremio,Arena do Grêmio,2,0,RS,PR,2017-06-22 21:00:00,2017,1556.0498654045202,1531.7696426146515
5836,10,24/06/2017,19:01,Santos,Sport,4-2-3-1,4-2-3-1,L. Culpi,V. Luxemburgo da Silva,Sport,Estádio Urbano Caldeira,0,1,SP,PE,2017-06-24 19:01:00,2017,1588.367397730134,1461.4757406941055
5837,10,25/06/2017,10:59,Vasco,Atletico-GO,4-2-3-1,4-2-3-1,M. Mendes,D. Ghidoni Junior,Vasco,Estádio Vasco da Gama,1,0,RJ,GO,2017-06-25 10:59:00,2017,1440.2406157715368,1387.153897895082
5841,10,25/06/2017,15:59,Cruzeiro,Coritiba,4-2-3-1,4-3-3,L. Venker de Menezes,E. Pacheco,Cruzeiro, Mineirão,2,0,MG,PR,2017-06-25 15:59:00,2017,1498.9423578475096,1516.8859714828382
5838,10,25/06/2017,16:00,Gremio,Corinthians,4-2-3-1,4-2-3-1,Renato Gaúcho,F. Carille,Corinthians,Arena do Grêmio,0,1,RS,SP,2017-06-25 16:00:00,2017,1570.9335365363336,1593.4348674908786
5839,10,25/06/2017,16:00,Sao Paulo,Fluminense,4-2-3-1,4-2-3-1,R. Ceni,A. da Silva Braga,-, Morumbi,1,1,SP,RJ,2017-06-25 16:00:00,2017,1475.1511757296794,1486.1366984762494
5840,10,25/06/2017,16:01,Athletico-PR,Vitoria,4-1-4-1,4-2-3-1,E. Baptista,A. Tadeu Gallo,Athletico-PR,Estádio Joaquim Américo Guimarães,4,1,PR,BA,2017-06-25 16:01:00,2017,1502.586240446272,1446.8161051371403
5842,10,25/06/2017,16:02,Ponte Preta,Palmeiras,4-2-3-1,4-1-4-1,G. Kleina,A. Stival,Palmeiras, Moisés Lucarelli,1,2,SP,SP,2017-06-25 16:02:00,2017,1516.198895100519,1573.78241007659
5843,10,25/06/2017,18:33,Bahia,Flamengo,4-2-3-1,4-2-3-1,J. de Amorim Campos,J. Mannarino,Flamengo,Itaipava Arena Fonte Nova,0,1,BA,RJ,2017-06-25 18:33:00,2017,1426.1776687691813,1575.734273643466
5844,10,25/06/2017,19:00,Chapecoense,Atletico-MG,4-1-4-1,4-2-3-1,V. Carmo Mancini,R. Machado Marques,Atletico-MG,Arena Condá,0,1,SC,MG,2017-06-25 19:00:00,2017,1506.0992171739176,1508.5837423444807
5845,10,26/06/2017,20:00,Botafogo-RJ,Avai,4-1-4-1,4-2-3-1,J. Ribeiro Ventura,C. dos Santos Oliveira,Avai,Estádio Nilton Santos,0,2,RJ,SC,2017-06-26 20:00:00,2017,1551.4076104172898,1377.574736249769
5846,11,01/07/2017,16:02,Palmeiras,Gremio,4-3-3,4-2-3-1,A. Stival,Renato Gaúcho,Palmeiras,Estádio Municipal Paulo Machado de Carvalho,1,0,SP,RS,2017-07-01 16:02:00,2017,1587.1546085625598,1555.9683147740934
5847,11,01/07/2017,18:59,Atletico-GO,Santos,4-2-3-1,4-2-3-1,D. Ghidoni Junior,L. Culpi,-,Estádio Olímpico Pedro Ludovico Teixeira,1,1,GO,SP,2017-07-01 18:59:00,2017,1373.5797822219918,1566.7704896729238
5850,11,02/07/2017,15:59,Atletico-MG,Cruzeiro,4-2-3-1,4-2-3-1,R. Machado Marques,L. Venker de Menezes,Atletico-MG,Estádio Raimundo Sampaio,3,1,MG,MG,2017-07-02 15:59:00,2017,1524.4693276823434,1515.7679578835207
5848,11,02/07/2017,16:00,Sport,Athletico-PR,4-2-3-1,4-5-1,V. Luxemburgo da Silva,E. Baptista,Sport,Adelmar da Costa Carvalho,1,0,PE,PR,2017-07-02 16:00:00,2017,1483.0726487513157,1516.03976455
5852,11,02/07/2017,16:00,Corinthians,Botafogo-RJ,4-2-3-1,4-1-4-1,F. Carille,J. Ribeiro Ventura,Corinthians,Neo Química Arena,1,0,SP,RJ,2017-07-02 16:00:00,2017,1608.4000892531187,1528.009568606349
5851,11,02/07/2017,16:01,Flamengo,Sao Paulo,4-2-3-1,4-3-2-1,J. Mannarino,R. Ceni,Flamengo,Luso-Brasileiro,2,0,RJ,SP,2017-07-02 16:01:00,2017,1585.2430028920155,1475.6569092229636
5849,11,02/07/2017,16:01,Vitoria,Bahia,4-1-3-2,4-2-3-1,A. Tadeu Gallo,L. Quintanilha,-, Barradão,0,0,BA,BA,2017-07-02 16:01:00,2017,1433.3625810334124,1416.6689395206317
5854,11,02/07/2017,18:59,Coritiba,Vasco,4-3-3,4-2-3-1,E. Pacheco,M. Mendes,-,Vila Capanema,2,2,PR,RJ,2017-07-02 18:59:00,2017,1500.060371446827,1453.8147314446271
5853,11,02/07/2017,19:01,Avai,Ponte Preta,4-2-3-1,4-2-3-1,C. dos Santos Oliveira,Juninho,-,  Ressacada,0,0,SC,SP,2017-07-02 19:01:00,2017,1400.97277806071,1502.826696614549
5855,11,03/07/2017,20:00,Fluminense,Chapecoense,4-2-3-1,4-1-4-1,A. da Silva Braga,V. Carmo Mancini,-,Estádio Giulite Coutinho,3,3,RJ,SC,2017-07-03 20:00:00,2017,1485.6309649829652,1490.213631836055
5856,12,08/07/2017,15:58,Atletico-GO,Vitoria,4-1-4-1,4-2-3-1,D. Ghidoni Junior,A. Tadeu Gallo,Vitoria,Estádio Olímpico Pedro Ludovico Teixeira,1,2,GO,BA,2017-07-08 15:58:00,2017,1381.660406155372,1432.5944014869547
5857,12,08/07/2017,18:01,Vasco,Flamengo,4-2-3-1,4-2-3-1,M. Mendes,J. Mannarino,Flamengo,Estádio Vasco da Gama,0,1,RJ,RJ,2017-07-08 18:01:00,2017,1455.9319330462042,1596.3573310565446
5858,12,08/07/2017,19:01,Corinthians,Ponte Preta,4-2-3-1,4-2-3-1,F. Carille,G. Kleina,Corinthians,Neo Química Arena,2,0,SP,SP,2017-07-08 19:01:00,2017,1620.7626519973633,1498.2660583922511
5859,12,09/07/2017,11:01,Chapecoense,Athletico-PR,4-1-4-1,4-1-4-1,V. Eutrópio,E. Baptista,-,Arena Condá,1,1,SC,PR,2017-07-09 11:01:00,2017,1490.0026044661322,1498.526112779227
5860,12,09/07/2017,16:01,Bahia,Fluminense,4-2-3-1,4-2-3-1,J. de Amorim Campos,A. da Silva Braga,-,Itaipava Arena Fonte Nova,1,1,BA,RJ,2017-07-09 16:01:00,2017,1417.4371190670895,1485.841992352888
5861,12,09/07/2017,16:01,Gremio,Avai,4-2-3-1,4-2-3-1,Renato Gaúcho,C. dos Santos Oliveira,Avai,Arena do Grêmio,0,2,RS,SC,2017-07-09 16:01:00,2017,1541.4006519129985,1405.533416283008
5862,12,09/07/2017,16:01,Cruzeiro,Palmeiras,4-4-2,4-3-3,L. Venker de Menezes,A. Stival,Cruzeiro, Mineirão,3,1,MG,SP,2017-07-09 16:01:00,2017,1500.1685870126003,1601.7222714236548
5863,12,09/07/2017,19:00,Santos,Sao Paulo,4-2-3-1,4-2-3-1,L. Culpi,L. de Oliveira Preto,Santos,Estádio Urbano Caldeira,3,2,SP,SP,2017-07-09 19:00:00,2017,1558.6898657395436,1464.5425810584345
5864,12,09/07/2017,19:00,Botafogo-RJ,Atletico-MG,4-2-3-1,4-2-3-1,J. Ribeiro Ventura,R. Machado Marques,-,Estádio Nilton Santos,1,1,RJ,MG,2017-07-09 19:00:00,2017,1515.6470058621044,1540.0686985532639
5865,12,10/07/2017,20:01,Coritiba,Sport,4-4-2,4-2-3-1,E. Pacheco,V. Luxemburgo da Silva,Sport, Couto Pereira,0,3,PR,PE,2017-07-10 20:01:00,2017,1497.94316984525,1500.5863005220885
5866,13,12/07/2017,19:30,Ponte Preta,Bahia,4-2-3-1,4-2-3-1,G. Kleina,J. de Amorim Campos,Bahia, Moisés Lucarelli,0,3,SP,BA,2017-07-12 19:30:00,2017,1487.6845529720608,1420.54719729528
5867,13,12/07/2017,19:31,Atletico-MG,Santos,4-2-3-1,4-2-3-1,R. Machado Marques,L. Culpi,Santos,Estádio Raimundo Sampaio,0,1,MG,SP,2017-07-12 19:31:00,2017,1538.9458866541215,1570.4573165782847
5868,13,12/07/2017,20:59,Fluminense,Botafogo-RJ,4-2-3-1,4-4-1-1,A. da Silva Braga,J. Ribeiro Ventura,Botafogo-RJ, Maracanã,0,1,RJ,RJ,2017-07-12 20:59:00,2017,1482.7319141246974,1516.7698177612467
5869,13,12/07/2017,21:46,Palmeiras,Corinthians,4-2-3-1,4-2-3-1,A. Stival,F. Carille,Corinthians,Allianz Parque,0,2,SP,SP,2017-07-12 21:46:00,2017,1581.1743392660705,1631.3441574175536
5870,13,12/07/2017,21:46,Athletico-PR,Cruzeiro,4-2-3-1,4-2-3-1,F. Soares Pessoa,L. Venker de Menezes,Cruzeiro,Estádio Joaquim Américo Guimarães,0,2,PR,MG,2017-07-12 21:46:00,2017,1498.1336694430922,1520.7165191701845
5871,13,12/07/2017,21:46,Vitoria,Vasco,4-3-3,4-2-3-1,A. Tadeu Gallo,M. Mendes,Vasco, Barradão,1,4,BA,RJ,2017-07-12 21:46:00,2017,1446.2654645858597,1446.0682066204606
5872,13,13/07/2017,19:28,Sao Paulo,Atletico-GO,4-2-3-1,4-2-3-1,D. Silvestre Júnior,D. Ghidoni Junior,-, Morumbi,2,2,SP,GO,2017-07-13 19:28:00,2017,1452.7751302196934,1367.9893430564669
5873,13,13/07/2017,19:30,Sport,Chapecoense,4-2-3-1,4-1-4-1,V. Luxemburgo da Silva,V. Eutrópio,Sport,Arena de Pernambuco,3,0,PE,SC,2017-07-13 19:30:00,2017,1516.4645822043096,1490.395047802267
5874,13,13/07/2017,19:31,Flamengo,Gremio,4-2-3-1,4-2-3-1,J. Mannarino,Renato Gaúcho,Gremio,Luso-Brasileiro,0,1,RJ,RS,2017-07-13 19:31:00,2017,1606.2210574822882,1519.4443096247203
5875,13,13/07/2017,21:01,Avai,Coritiba,4-2-3-1,4-3-3,C. dos Santos Oliveira,E. Pacheco,Coritiba,  Ressacada,1,4,SC,PR,2017-07-13 21:01:00,2017,1427.489758571286,1482.0648881630289
5876,14,15/07/2017,19:01,Corinthians,Athletico-PR,4-2-3-1,4-2-3-1,F. Carille,F. Soares Pessoa,-,Neo Química Arena,2,2,SP,PR,2017-07-15 19:01:00,2017,1645.0496775360612,1483.1721860001596
5877,14,16/07/2017,11:02,Palmeiras,Vitoria,4-2-3-1,4-2-3-1,A. Stival,A. Tadeu Gallo,Palmeiras,Allianz Parque,4,2,SP,BA,2017-07-16 11:02:00,2017,1567.468819147563,1430.2563805218238
5878,14,16/07/2017,15:59,Vasco,Santos,4-2-3-1,4-2-3-1,M. Mendes,L. Culpi,-,Estádio Nilton Santos,0,0,RJ,SP,2017-07-16 15:59:00,2017,1462.0772906844966,1585.0101276100816
5879,14,16/07/2017,15:59,Atletico-GO,Atletico-MG,4-2-3-1,4-2-3-1,D. Ghidoni Junior,R. Machado Marques,Atletico-MG,Estádio Olímpico Pedro Ludovico Teixeira,1,2,GO,MG,2017-07-16 15:59:00,2017,1371.818167967164,1524.3930756223247
5880,14,16/07/2017,16:00,Chapecoense,Sao Paulo,4-1-4-1,4-2-3-1,V. Eutrópio,D. Silvestre Júnior,Chapecoense,Arena Condá,2,0,SC,SP,2017-07-16 16:00:00,2017,1475.5933462156302,1448.9463053089962
5881,14,16/07/2017,16:01,Cruzeiro,Flamengo,4-2-3-1,4-2-3-1,L. Venker de Menezes,J. Mannarino,-, Mineirão,1,1,MG,RJ,2017-07-16 16:01:00,2017,1535.678002613117,1586.305915240418
5882,14,16/07/2017,16:01,Gremio,Ponte Preta,4-2-3-1,5-3-2,Renato Gaúcho,G. Kleina,Gremio,Arena do Grêmio,3,1,RS,SP,2017-07-16 16:01:00,2017,1539.3594518665905,1468.6306802189592
5883,14,16/07/2017,19:00,Bahia,Avai,4-2-3-1,4-2-3-1,J. de Amorim Campos,C. dos Santos Oliveira,-,Estádio de Pituaçu,1,1,BA,SC,2017-07-16 19:00:00,2017,1439.6010700483816,1413.9825672285551
5884,14,16/07/2017,19:01,Coritiba,Fluminense,4-2-3-1,4-3-3,E. Pacheco,A. da Silva Braga,Fluminense, Couto Pereira,1,2,PR,RJ,2017-07-16 19:01:00,2017,1495.5720795057598,1468.2944217707861
5885,14,17/07/2017,20:00,Botafogo-RJ,Sport,4-4-1-1,4-2-3-1,J. Ribeiro Ventura,V. Luxemburgo da Silva,Botafogo-RJ,Estádio Nilton Santos,2,1,RJ,PE,2017-07-17 20:00:00,2017,1531.207310115158,1531.2662837909465
5887,15,19/07/2017,19:30,Santos,Chapecoense,4-2-3-1,4-1-4-1,L. Culpi,V. Eutrópio,Santos,Estádio Urbano Caldeira,1,0,SP,SC,2017-07-19 19:30:00,2017,1579.5738549013395,1490.3686051348488
5886,15,19/07/2017,19:31,Vitoria,Gremio,4-2-2-2,4-1-4-1,A. Tadeu Gallo,Renato Gaúcho,Gremio, Barradão,1,3,BA,RS,2017-07-19 19:31:00,2017,1420.266009377997,1552.1465329807816
5889,15,19/07/2017,20:59,Ponte Preta,Coritiba,4-2-3-1,4-1-4-1,G. Kleina,E. Pacheco,Ponte Preta, Moisés Lucarelli,4,0,SP,PR,2017-07-19 20:59:00,2017,1455.8435991047681,1478.3184716500814
5888,15,19/07/2017,21:01,Avai,Corinthians,4-2-3-1,4-2-3-1,C. dos Santos Oliveira,F. Carille,-,  Ressacada,0,0,SC,SP,2017-07-19 21:01:00,2017,1415.1602093777485,1638.0913163631935
5890,15,19/07/2017,21:45,Atletico-MG,Bahia,4-2-3-1,4-2-3-1,R. Machado Marques,J. de Amorim Campos,Bahia,Estádio Raimundo Sampaio,0,2,MG,BA,2017-07-19 21:45:00,2017,1533.786096140367,1438.4234278991883
